Rpsi(lP),Evac
3.875410071058287285e+05,4.705512157332940593e-01
3.962046642759598326e+05,4.658406877854324168e-01
4.050620014804236125e+05,4.608081413234619839e-01
4.141173485253249528e+05,4.554610845384955975e-01
4.233751320115700364e+05,4.498074948480377255e-01
4.328398774987633806e+05,4.438558069942593609e-01
4.425162117174726445e+05,4.376149004599795278e-01
4.524088648309492273e+05,4.310940862211319335e-01
4.625226727474197978e+05,4.243030928554595849e-01
4.728625794840561575e+05,4.172520520282015366e-01
4.834336395838071476e+05,4.099514833763791555e-01
4.942410205862502917e+05,4.024122788142695528e-01
5.052900055536802975e+05,3.946456862834745172e-01
5.165859956536783720e+05,3.866632929718007428e-01
5.281345127994073555e+05,3.784770080260357883e-01
5.399412023489311105e+05,3.700990447843667264e-01
5.520118358648896683e+05,3.615419025549716503e-01
5.643523139358519111e+05,3.528183479679716239e-01
5.769686690607568016e+05,3.439413959285473332e-01
5.898670685978274560e+05,3.349242901996551391e-01
6.030538177794083022e+05,3.257804836433040863e-01
6.165353627942117164e+05,3.165236181498651269e-01
6.303182939384592464e+05,3.071675042853714288e-01
6.444093488374663284e+05,2.977261006871658733e-01
6.588154157392618945e+05,2.882134932386328785e-01
6.735435368818166899e+05,2.786438740540927439e-01
6.886009119355697185e+05,2.690315203052031645e-01
7.039949015228983480e+05,2.593907729204655843e-01
7.197330308162689907e+05,2.497360151896079739e-01
7.358229932168398518e+05,2.400816513047716594e-01
7.522726541152788559e+05,2.304420848705081015e-01
7.690900547366784886e+05,2.208316974146536382e-01
7.862834160714108730e+05,2.112648269321438232e-01
8.038611428938579047e+05,2.017557464937761169e-01
8.218318278709972510e+05,1.923186429518282670e-01
8.402042557628225768e+05,1.829675957743134851e-01
8.589874077166658826e+05,1.737165560394519637e-01
8.781904656575389672e+05,1.645793256216676326e-01
8.978228167765962426e+05,1.555695366002164959e-01
9.178940581199665321e+05,1.467006309211153214e-01
9.384140012801517732e+05,1.379858403427362268e-01
9.593926771923038177e+05,1.294381666950050191e-01
9.808403410377420951e+05,1.210703624816084484e-01
1.002767477257073158e+06,1.128949118541985180e-01
1.025184804675382096e+06,1.049240119869526144e-01
1.048103281742018647e+06,9.716955487927710078e-02
1.071534111887491541e+06,8.964310961382011833e-02
1.095488749000149546e+06,8.235590509624152178e-02
1.119978903025275096e+06,7.531881330250973783e-02
1.145016545689347666e+06,6.854233305871058890e-02
1.170613916352296015e+06,6.203657437756330412e-02
1.196783527990561444e+06,5.581124337502309241e-02
1.223538173313911306e+06,4.987562778946753872e-02
1.250890931019024225e+06,4.423858312506857154e-02
1.278855172182838898e+06,3.890851944002977902e-02
1.307444566798866028e+06,3.389338879939103599e-02
1.336673090459598927e+06,2.920067341113510503e-02
1.366555031188310822e+06,2.483737446327726264e-02
1.397104996423603268e+06,2.081000167860473649e-02
1.428337920160076814e+06,1.712456360264758004e-02
1.460269070248629432e+06,1.378655863936924068e-02
1.492914055859988555e+06,1.080096684794784080e-02
1.526288835115049267e+06,8.172242512894478325e-03
1.560409722885835683e+06,5.904307498585767422e-03
1.595293398770828499e+06,4.000545398127851315e-03
1.630956915248581674e+06,2.463796485285547726e-03
1.667417706013650401e+06,1.296353477000058247e-03
1.704693594498823863e+06,4.999581128231014469e-04
1.742802802587926388e+06,7.579855636961763533e-05
1.781763959523361875e+06,2.450762266388374879e-05
1.821596111012792215e+06,3.461618340263891789e-04
1.862318728539430536e+06,1.040281305907589946e-03
1.903951718880438944e+06,2.105830462841352859e-03
1.946515433838111814e+06,3.541219583446439997e-03
1.990030680188645376e+06,5.344307172176089755e-03
2.034518729853255907e+06,7.512403154271232904e-03
2.080001330296738306e+06,1.004227288915636451e-02
2.126500715158449952e+06,1.293014199628627139e-02
2.174039615120952483e+06,1.617170198624471450e-02
2.222641269021666609e+06,1.976211668869732804e-02
2.272329435212895740e+06,2.369602946760154816e-02
2.323128403175804298e+06,2.796757121291791603e-02
2.375063005394079722e+06,3.257036909689236398e-02
2.428158629492967855e+06,3.749755608184546229e-02
2.482441230649747886e+06,4.274178116529749050e-02
2.537937344281605911e+06,4.829522034711895145e-02
2.594674099017149303e+06,5.414958830236908660e-02
2.652679229957949836e+06,6.029615074239803862e-02
2.711981092236512341e+06,6.672573744575999166e-02
2.772608674877331592e+06,7.342875593951619928e-02
2.834591614967878908e+06,8.039520581050432768e-02
2.897960212146302685e+06,8.761469362521870363e-02
2.962745443413093220e+06,9.507644843605715657e-02
3.028978978273810819e+06,1.027693378507850003e-01
3.096693194220337085e+06,1.106818846412481322e-01
3.165921192558276933e+06,1.188022838665591385e-01
3.236696814588095993e+06,1.271184204852069122e-01
3.309054658148091752e+06,1.356178874298107073e-01
3.383030094527123496e+06,1.442880041175546024e-01
3.458659285755435470e+06,1.531158353686946638e-01
3.535979202282082755e+06,1.620882107048944587e-01
3.615027641047487967e+06,1.711917439986215261e-01
3.695843243960009422e+06,1.804128534442636100e-01
3.778465516785640735e+06,1.897377818211958000e-01
3.862934848459885456e+06,1.991526170185402012e-01
3.949292530831469223e+06,2.086433127910233554e-01
4.037580778847357724e+06,2.181957097149443414e-01
4.127842751189015340e+06,2.277955563129958616e-01
4.220122571370074525e+06,2.374285303164312133e-01
4.314465349305576645e+06,2.470802600328394771e-01
4.410917203363399953e+06,2.567363457876520871e-01
4.509525282908752561e+06,2.663823814074196550e-01
4.610337791352514178e+06,2.760039757127490390e-01
4.713404009714975953e+06,2.855867739889056400e-01
4.818774320716269314e+06,2.951164794019941473e-01
4.926500233405340463e+06,3.045788743287787259e-01
5.036634408339605667e+06,3.139598415683501065e-01
5.149230683327426203e+06,3.232453854039504249e-01
5.264344099746056832e+06,3.324216524835553743e-01
5.382030929448060691e+06,3.414749524880695275e-01
5.502348702269058675e+06,3.503917785562725151e-01
5.625356234150600620e+06,3.591588274360750233e-01
5.751113655891614966e+06,3.677630193319936236e-01
5.879682442542619072e+06,3.761915174192473899e-01
6.011125443457158282e+06,3.844317469953666411e-01
6.145506913014891557e+06,3.924714142407201289e-01
6.282892542031674646e+06,4.002985245600067521e-01
6.423349489871717989e+06,4.079014004773025559e-01
6.566946417277618311e+06,4.152686990580056747e-01
6.713753519934440963e+06,4.223894288316658585e-01
6.863842562784027308e+06,4.292529661904518901e-01
7.017286915106402710e+06,4.358490712387984023e-01
7.174161586385596544e+06,4.421679030705796265e-01
7.334543262977038510e+06,4.482000344510216894e-01
7.498510345594893210e+06,4.539364658814488696e-01
7.666142987637290731e+06,4.593686390258759911e-01
7.837523134368336760e+06,4.644884494794176422e-01
8.012734562976190820e+06,4.692882588594705640e-01
8.191862923526524566e+06,4.737609062016206463e-01
8.374995780831509270e+06,4.778997186432744071e-01
8.562222657254967839e+06,4.816985213790887510e-01
8.753635076474204659e+06,4.851516468733219623e-01
8.949326608220411465e+06,4.882539433153854636e-01
9.149392914019085467e+06,4.910007823059698850e-01
9.353931793953003362e+06,4.933880657622733978e-01
9.563043234470749274e+06,4.954122320320467621e-01
9.776829457263888791e+06,4.970702612073141236e-01
9.995394969236774370e+06,4.983596796298558895e-01
1.021884661359368078e+07,4.992785635817272860e-01
1.044729362206768990e+07,4.998255421553019495e-01
1.068084766831749678e+07,4.999997992985683037e-01
1.091962292251772247e+07,4.998010750326182250e-01
1.116373610716959834e+07,4.992296658395166675e-01
1.141330655415953323e+07,4.982864242199726013e-01
1.166845626309305988e+07,4.969727574214691801e-01
1.192930996093283966e+07,4.952906253387556745e-01
1.219599516297015361e+07,4.932425375898243924e-01
1.246864223515907675e+07,4.908315497717488096e-01
1.274738445784452371e+07,4.880612589019523440e-01
1.303235809091472626e+07,4.849357980517220446e-01
1.332370244041020237e+07,4.814598301799724034e-01
1.362155992662208714e+07,4.776385411764466071e-01
1.392607615371240675e+07,4.734776321247521902e-01
1.423739998089117929e+07,4.689833107967592007e-01
1.455568359518441744e+07,4.641622823910606654e-01
1.488108258582888916e+07,4.590217395293048619e-01
1.521375602033029497e+07,4.535693515253323427e-01
1.555386652222146466e+07,4.478132529431184672e-01
1.590158035055888258e+07,4.417620314606000020e-01
1.625706748119671829e+07,4.354247150574899194e-01
1.662050168987728283e+07,4.288107585461881088e-01
1.699206063717949763e+07,4.219300294658978601e-01
1.737192595536611229e+07,4.147927933609751316e-01
1.776028333717240766e+07,4.074096984654887454e-01
1.815732262658013403e+07,3.997917598168372888e-01
1.856323791162044182e+07,3.919503428221132735e-01
1.897822761925141141e+07,3.838971463017540331e-01
1.940249461235705763e+07,3.756441850357509771e-01
1.983624628891415149e+07,3.672037718384831839e-01
2.027969468337659538e+07,3.585884991888940720e-01
2.073305657032587007e+07,3.498112204434360994e-01
2.119655357043865323e+07,3.408850306598057989e-01
2.167041225882373005e+07,3.318232470600704365e-01
2.215486427578048781e+07,3.226393891623534071e-01
2.265014644003345072e+07,3.133471586106967299e-01
2.315650086449864507e+07,3.039604187332125562e-01
2.367417507463733107e+07,2.944931738590152448e-01
2.420342212945625931e+07,2.849595484247806620e-01
2.474450074521248043e+07,2.753737659021266992e-01
2.529767542188362032e+07,2.657501275772286564e-01
2.586321657246597111e+07,2.561029912143472642e-01
2.644140065516230837e+07,2.464467496351062659e-01
2.703251030852564797e+07,2.367958092454320873e-01
2.763683448962364718e+07,2.271645685422728767e-01
2.825466861529172212e+07,2.175673966320875452e-01
2.888631470654447377e+07,2.080186117931816236e-01
2.953208153621496633e+07,1.985324601138932499e-01
3.019228477989456058e+07,1.891230942384740654e-01
3.086724717024766281e+07,1.798045522523648854e-01
3.155729865477533266e+07,1.705907367384184026e-01
3.226277655710672215e+07,1.614953940352480133e-01
3.298402574189560488e+07,1.525320937286990808e-01
3.372139878340325505e+07,1.437142084070287540e-01
3.447525613785065711e+07,1.350548937099743385e-01
3.524596631962314248e+07,1.265670687014959772e-01
3.603390608141412586e+07,1.182633965954952432e-01
3.683946059839677066e+07,1.101562658632126296e-01
3.766302365651182085e+07,1.022577717505376571e-01
3.850499784496577084e+07,9.457969823279280264e-02
3.936579475303169340e+07,8.713350043389224420e-02
4.024583517124962807e+07,7.993028753615133430e-02
4.114554929712559283e+07,7.298080620618810355e-02
4.206537694542840868e+07,6.629542456168208142e-02
4.300576776318775117e+07,5.988411670291124422e-02
4.396718144949946553e+07,5.375644783211320360e-02
4.495008798024342954e+07,4.792155998291088709e-02
4.595496783782638609e+07,4.238815838106280848e-02
4.698231224605992436e+07,3.716449845690486531e-02
4.803262341028922051e+07,3.225837352885367604e-02
4.910641476289093494e+07,2.767710317634233808e-02
5.020421121425788105e+07,2.342752231954715533e-02
5.132654940939604491e+07,1.951597102218370280e-02
5.247397799025694281e+07,1.594828503259710512e-02
5.364705786393453926e+07,1.272978707725327605e-02
5.484636247685874999e+07,9.865278919618287665e-03
5.607247809511778504e+07,7.359034196280957174e-03
5.732600409104710817e+07,5.214792040997805189e-03
5.860755323622643948e+07,3.435751506180020117e-03
5.991775200102507323e+07,2.024566790141651539e-03
6.125724086084543169e+07,9.833432772288670538e-04
6.262667460921166837e+07,3.136343967415806413e-04
6.402672267785746604e+07,1.643930532983464048e-05
6.545806946397071332e+07,9.220139632567005692e-05
6.692141466475267708e+07,5.408076382324408836e-04
6.841747361945647001e+07,1.361588743359772773e-03
6.994697765907323360e+07,2.553320166351449091e-03
7.151067446383368969e+07,4.114223931118097741e-03
7.310932842870384455e+07,6.041971283446560641e-03
7.474372103705020249e+07,8.333686165331710000e-03
7.641465124265831709e+07,1.098594950584427972e-02
7.812293586029295623e+07,1.399480432213367001e-02
7.986940996498805285e+07,1.735576162295861605e-02
8.165492730026283860e+07,2.106380710593147576e-02
8.348036069546568394e+07,2.511340863849336955e-02
8.534660249244512618e+07,2.949852451144656731e-02
8.725456498176199198e+07,3.421261245274892504e-02
8.920518084865154326e+07,3.924863938810072700e-02
9.119940362895520031e+07,4.459909193377506464e-02
9.323820817524650693e+07,5.025598760604368248e-02
9.532259113337600231e+07,5.621088673045329664e-02
9.745357142966921628e+07,6.245490503320069026e-02
9.963219076901839674e+07,6.897872689582661143e-02
1.018595141441061944e+08,7.577261925342769489e-02
1.041366303560163081e+08,8.282644611568415471e-02
1.064646525464804620e+08,9.012968368901758121e-02
1.088447187420253605e+08,9.767143607731036681e-02
1.112779924102819413e+08,1.054404515377930784e-01
1.137656630287356675e+08,1.134251392678232301e-01
1.163089466661868989e+08,1.216135866975090046e-01
1.189090865772124678e+08,1.299935772624010166e-01
1.215673538099166453e+08,1.385526086296988424e-01
1.242850478272662461e+08,1.472779113508258797e-01
1.270634971423209161e+08,1.561564679125140576e-01
1.299040599676592648e+08,1.651750321579766312e-01
1.328081248793258071e+08,1.743201490492061745e-01
1.357771114956201613e+08,1.835781747409072351e-01
1.388124711710614562e+08,1.929352969361166625e-01
1.419156877058638632e+08,2.023775554931335485e-01
1.450882780712783933e+08,2.118908632530391578e-01
1.483317931511443853e+08,2.214610270567006767e-01
1.516478185000215769e+08,2.310737689199281186e-01
1.550379751182705462e+08,2.407147473351833045e-01
1.585039202444574535e+08,2.503695786680534274e-01
1.620473481654794812e+08,2.600238586165911636e-01
1.656699910447947085e+08,2.696631837014744071e-01
1.693736197691708207e+08,2.792731727549380705e-01
1.731600448143630028e+08,2.888394883764368037e-01
1.770311171301412284e+08,2.983478583229813297e-01
1.809887290451095998e+08,3.077840968023003443e-01
1.850348151917464435e+08,3.171341256369890060e-01
1.891713534521274567e+08,3.263839952681212853e-01
1.934003659247904718e+08,3.355199055669795816e-01
1.977239199132153690e+08,3.445282264238305192e-01
2.021441289363982379e+08,3.533955180830533060e-01
2.066631537620252371e+08,3.621085511942728763e-01
2.112832034627356231e+08,3.706543265495768069e-01
2.160065364960017800e+08,3.790200944773916003e-01
2.208354618081509769e+08,3.871933738640553346e-01
2.257723399630630910e+08,3.951619707747199284e-01
2.308195842961102128e+08,4.029139966458261668e-01
2.359796620938839912e+08,4.104378860219501379e-01
2.412550958003008068e+08,4.177224138106325202e-01
2.466484642496699691e+08,4.247567120293894161e-01
2.521624039273231030e+08,4.315302860199430879e-01
2.577996102584349811e+08,4.380330301054921605e-01
2.635628389256469309e+08,4.442552426676369959e-01
2.694549072161510587e+08,4.501876406204855519e-01
2.754786953988895416e+08,4.558213732603395574e-01
2.816371481325359344e+08,4.611480354702925388e-01
2.879332759049639106e+08,4.661596802600566636e-01
2.943701565048849583e+08,4.708488306222819997e-01
3.009509365263904929e+08,4.752084906877142578e-01
3.076788329071276188e+08,4.792321561625111914e-01
3.145571345008631945e+08,4.829138240321783626e-01
3.215892036851962805e+08,4.862480015176241510e-01
3.287784780052250028e+08,4.892297142699860713e-01
3.361284718539454341e+08,4.918545137919960175e-01
3.436427781902228594e+08,4.941184840748127360e-01
3.513250702951691747e+08,4.960182474404183917e-01
3.591791035677781105e+08,4.975509695808679744e-01
3.672087173607166409e+08,4.987143637868698409e-01
3.754178368571421504e+08,4.995066943593894360e-01
3.838104749894838333e+08,4.999267791991834908e-01
3.923907344011198878e+08,4.999739915704070059e-01
4.011628094519001245e+08,4.996482610356560716e-01
4.101309882685196400e+08,4.989500735610564730e-01
4.192996548407134414e+08,4.978804707912373728e-01
4.286732911643199325e+08,4.964410484952733182e-01
